Financial_Year,Municipality,Province,Item_Label,Item_Category,Value_ZAR,Municipality_Type
2016,City of Cape Town,Western Cape,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,55493263168,Metro
2016,City of Cape Town,Western Cape,Fines,Revenue - Other,6954195397,Metro
2016,City of Cape Town,Western Cape,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,590994252,Metro
2016,City of Cape Town,Western Cape,Grants and Subsidies,Expenditure - Transfers,1119176197,Metro
2016,City of Cape Town,Western Cape,Housing Development Fund,Reserve - Fund,270626001,Metro
2016,City of Cape Town,Western Cape,Interest - Internal Borrowings,Expenditure - Finance Charges,9139066509,Metro
2016,City of Cape Town,Western Cape,Interest Earned - External Investments,Revenue - Financial,3425250012,Metro
2016,City of Cape Town,Western Cape,Interest Earned - Outstanding Debtors,Revenue - Financial,1642543797,Metro
2016,City of Cape Town,Western Cape,Interest Expense - External Borrowings,Expenditure - Finance Charges,6265123508,Metro
2016,City of Cape Town,Western Cape,Interest Received - Internal Loans,Revenue - Financial,9139066505,Metro
2016,City of Cape Town,Western Cape,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,80440617780,Metro
2016,City of Cape Town,Western Cape,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,79382365897,Metro
2016,City of Cape Town,Western Cape,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2016,City of Cape Town,Western Cape,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2016,City of Cape Town,Western Cape,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,-1052575106,Metro
2016,City of Cape Town,Western Cape,Less Employee Costs Capitalised,Expenditure - Employee Costs,-218488738,Metro
2016,City of Cape Town,Western Cape,Less Revenue Foregone,Revenue - Other,8679708166,Metro
2016,City of Cape Town,Western Cape,Licenses and Permits,Revenue - Other,290179810,Metro
2016,City of Cape Town,Western Cape,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,20492971,Metro
2016,City of Cape Town,Western Cape,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2016,City of Cape Town,Western Cape,OPERATING REVENUE,Summary - Revenue,0,Metro
2016,City of Cape Town,Western Cape,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,20653053033,Metro
2016,City of Cape Town,Western Cape,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,20692985588,Metro
2016,City of Cape Town,Western Cape,Other,Expenditure - Operating,13918000,Metro
2016,City of Cape Town,Western Cape,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2016,City of Cape Town,Western Cape,Other Expenditure,Expenditure - Operating,28595528082,Metro
2016,City of Cape Town,Western Cape,Other Materials,Expenditure - Operating,2476063028,Metro
2016,City of Cape Town,Western Cape,Other Revenue,Revenue - Other,15720623960,Metro
2016,City of Cape Town,Western Cape,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2016,City of Cape Town,Western Cape,Property Rates,Revenue - Property Rates,56610290415,Metro
2016,City of Cape Town,Western Cape,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,0,Metro
2016,City of Cape Town,Western Cape,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2016,City of Cape Town,Western Cape,Remuneration Of Councillors,Expenditure - Employee Costs,990548990,Metro
2016,City of Cape Town,Western Cape,Rent Of Facilities And Equipment,Revenue - Other,2610225783,Metro
2016,City of Cape Town,Western Cape,Revaluation Reserve,Reserve - Asset,0,Metro
2016,City of Cape Town,Western Cape,Self-Insurance Reserve,Reserve - Fund,-89447746,Metro
2016,City of Cape Town,Western Cape,Service Charges,Revenue - Service Charges,126416962060,Metro
2016,City of Cape Town,Western Cape,SURPLUS,Summary - Surplus/Deficit,0,Metro
2016,City of Cape Town,Western Cape,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,20653053034,Metro
2016,City of Cape Town,Western Cape,Taxation,Expenditure - Operating,39932555,Metro
2016,City of Cape Town,Western Cape,Total Direct Operating Expenditure,Summary - Expenditure,228139237127,Metro
2016,City of Cape Town,Western Cape,Total Direct Operating Revenue,Summary - Revenue,249890374103,Metro
2016,City of Cape Town,Western Cape,Total Indirect Operating Expenditure,Summary - Expenditure,89579583790,Metro
2016,City of Cape Town,Western Cape,Total Indirect Operating Revenue,Summary - Revenue,88521432402,Metro
2016,City of Cape Town,Western Cape,Total Operating Expenditure,Summary - Expenditure,317718820917,Metro
2016,City of Cape Town,Western Cape,Total Operating Revenue,Summary - Revenue,338411806505,Metro
2016,City of Cape Town,Western Cape,Total Operating Revenue Generated,Other,258570082269,Metro
2016,City of Cape Town,Western Cape,Transfers Recognised - Capital,Other,15323791113,Metro
2016,City of Cape Town,Western Cape,Transfers Recognised - Operating,Other,27794670289,Metro
2016,City of Ekurhuleni,Gauteng,Agency Services,Expenditure - Operating,1993582064,Metro
2016,City of Ekurhuleni,Gauteng,Asset Financing Reserve (Afr),Reserve - Asset,0,Metro
2016,City of Ekurhuleni,Gauteng,Bulk Purchases,Expenditure - Operating,85856825587,Metro
2016,City of Ekurhuleni,Gauteng,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,17346969824,Metro
2016,City of Ekurhuleni,Gauteng,Collection Costs,Expenditure - Operating,1022819865,Metro
2016,City of Ekurhuleni,Gauteng,Contracted Services,Expenditure - Operating,6808815847,Metro
2016,City of Ekurhuleni,Gauteng,Contributed Assets,Revenue - Other,-777749997,Metro
2016,City of Ekurhuleni,Gauteng,Contributions To/(From) Provisions,Expenditure - Operating,0,Metro
2016,City of Ekurhuleni,Gauteng,Cross Subsidisation,Expenditure - Internal,0,Metro
2016,City of Ekurhuleni,Gauteng,Debt Impairment,Expenditure - Operating,9977675732,Metro
2016,City of Ekurhuleni,Gauteng,Depreciation and Asset Impairment,Expenditure - Operating,13172126929,Metro
2016,City of Ekurhuleni,Gauteng,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2016,City of Ekurhuleni,Gauteng,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2016,City of Ekurhuleni,Gauteng,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2016,City of Ekurhuleni,Gauteng,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2016,City of Ekurhuleni,Gauteng,Dividends Received,Revenue - Financial,0,Metro
2016,City of Ekurhuleni,Gauteng,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2016,City of Ekurhuleni,Gauteng,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,8849042420,Metro
2016,City of Ekurhuleni,Gauteng,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,37840400925,Metro
2016,City of Ekurhuleni,Gauteng,Fines,Revenue - Other,1829249702,Metro
2016,City of Ekurhuleni,Gauteng,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,20000000,Metro
2016,City of Ekurhuleni,Gauteng,Grants and Subsidies,Expenditure - Transfers,9798915348,Metro
2016,City of Ekurhuleni,Gauteng,Housing Development Fund,Reserve - Fund,0,Metro
2016,City of Ekurhuleni,Gauteng,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2016,City of Ekurhuleni,Gauteng,Interest Earned - External Investments,Revenue - Financial,3307160485,Metro
2016,City of Ekurhuleni,Gauteng,Interest Earned - Outstanding Debtors,Revenue - Financial,2518804021,Metro
2016,City of Ekurhuleni,Gauteng,Interest Expense - External Borrowings,Expenditure - Finance Charges,5579389796,Metro
2016,City of Ekurhuleni,Gauteng,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2016,City of Ekurhuleni,Gauteng,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2016,City of Ekurhuleni,Gauteng,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2016,City of Ekurhuleni,Gauteng,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2016,City of Ekurhuleni,Gauteng,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2016,City of Ekurhuleni,Gauteng,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,-2471918990,Metro
2016,City of Ekurhuleni,Gauteng,Less Employee Costs Capitalised,Expenditure - Employee Costs,-836585491,Metro
2016,City of Ekurhuleni,Gauteng,Less Revenue Foregone,Revenue - Other,0,Metro
2016,City of Ekurhuleni,Gauteng,Licenses and Permits,Revenue - Other,403597324,Metro
2016,City of Ekurhuleni,Gauteng,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,60000000,Metro
2016,City of Ekurhuleni,Gauteng,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2016,City of Ekurhuleni,Gauteng,OPERATING REVENUE,Summary - Revenue,0,Metro
2016,City of Ekurhuleni,Gauteng,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,17346969824,Metro
2016,City of Ekurhuleni,Gauteng,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,17346969824,Metro
2016,City of Ekurhuleni,Gauteng,Other,Expenditure - Operating,0,Metro
2016,City of Ekurhuleni,Gauteng,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2016,City of Ekurhuleni,Gauteng,Other Expenditure,Expenditure - Operating,16608016394,Metro
2016,City of Ekurhuleni,Gauteng,Other Materials,Expenditure - Operating,18923486724,Metro
2016,City of Ekurhuleni,Gauteng,Other Revenue,Revenue - Other,8732852891,Metro
2016,City of Ekurhuleni,Gauteng,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2016,City of Ekurhuleni,Gauteng,Property Rates,Revenue - Property Rates,30725699439,Metro
2016,City of Ekurhuleni,Gauteng,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,766029666,Metro
2016,City of Ekurhuleni,Gauteng,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2016,City of Ekurhuleni,Gauteng,Remuneration Of Councillors,Expenditure - Employee Costs,767743156,Metro
2016,City of Ekurhuleni,Gauteng,Rent Of Facilities And Equipment,Revenue - Other,469687876,Metro
2016,City of Ekurhuleni,Gauteng,Revaluation Reserve,Reserve - Asset,0,Metro
2016,City of Ekurhuleni,Gauteng,Self-Insurance Reserve,Reserve - Fund,0,Metro
2016,City of Ekurhuleni,Gauteng,Service Charges,Revenue - Service Charges,138041664341,Metro
2016,City of Ekurhuleni,Gauteng,SURPLUS,Summary - Surplus/Deficit,0,Metro
2016,City of Ekurhuleni,Gauteng,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,17346969824,Metro
2016,City of Ekurhuleni,Gauteng,Taxation,Expenditure - Operating,0,Metro
2016,City of Ekurhuleni,Gauteng,Total Direct Operating Expenditure,Summary - Expenditure,211956754242,Metro
2016,City of Ekurhuleni,Gauteng,Total Direct Operating Revenue,Summary - Revenue,228525974069,Metro
2016,City of Ekurhuleni,Gauteng,Total Indirect Operating Expenditure,Summary - Expenditure,-777749997,Metro
2016,City of Ekurhuleni,Gauteng,Total Indirect Operating Revenue,Summary - Revenue,0,Metro
2016,City of Ekurhuleni,Gauteng,Total Operating Expenditure,Summary - Expenditure,211179004245,Metro
2016,City of Ekurhuleni,Gauteng,Total Operating Revenue,Summary - Revenue,228525974069,Metro
2016,City of Ekurhuleni,Gauteng,Total Operating Revenue Generated,Other,228525974069,Metro
2016,City of Ekurhuleni,Gauteng,Transfers Recognised - Capital,Other,15373837642,Metro
2016,City of Ekurhuleni,Gauteng,Transfers Recognised - Operating,Other,24343808618,Metro
2016,City of Johannesburg,Gauteng,Agency Services,Expenditure - Operating,3683791084,Metro
2016,City of Johannesburg,Gauteng,Asset Financing Reserve (Afr),Reserve - Asset,0,Metro
2016,City of Johannesburg,Gauteng,Bulk Purchases,Expenditure - Operating,89006553937,Metro
2016,City of Johannesburg,Gauteng,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,26603067537,Metro
2016,City of Johannesburg,Gauteng,Collection Costs,Expenditure - Operating,0,Metro
2016,City of Johannesburg,Gauteng,Contracted Services,Expenditure - Operating,22728637852,Metro
2016,City of Johannesburg,Gauteng,Contributed Assets,Revenue - Other,832050101,Metro
2016,City of Johannesburg,Gauteng,Contributions To/(From) Provisions,Expenditure - Operating,-220714444,Metro
2016,City of Johannesburg,Gauteng,Cross Subsidisation,Expenditure - Internal,0,Metro
2016,City of Johannesburg,Gauteng,Debt Impairment,Expenditure - Operating,15973121556,Metro
2016,City of Johannesburg,Gauteng,Depreciation and Asset Impairment,Expenditure - Operating,19360077155,Metro
2016,City of Johannesburg,Gauteng,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2016,City of Johannesburg,Gauteng,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2016,City of Johannesburg,Gauteng,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2016,City of Johannesburg,Gauteng,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2016,City of Johannesburg,Gauteng,Dividends Received,Revenue - Financial,0,Metro
2016,City of Johannesburg,Gauteng,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2016,City of Johannesburg,Gauteng,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,695880981,Metro
2016,City of Johannesburg,Gauteng,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,57988703692,Metro
2016,City of Johannesburg,Gauteng,Fines,Revenue - Other,5345022414,Metro
2016,City of Johannesburg,Gauteng,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,150200000,Metro
2016,City of Johannesburg,Gauteng,Grants and Subsidies,Expenditure - Transfers,1937715331,Metro
2016,City of Johannesburg,Gauteng,Housing Development Fund,Reserve - Fund,0,Metro
2016,City of Johannesburg,Gauteng,Interest - Internal Borrowings,Expenditure - Finance Charges,4075473000,Metro
2016,City of Johannesburg,Gauteng,Interest Earned - External Investments,Revenue - Financial,2405914674,Metro
2016,City of Johannesburg,Gauteng,Interest Earned - Outstanding Debtors,Revenue - Financial,915375070,Metro
2016,City of Johannesburg,Gauteng,Interest Expense - External Borrowings,Expenditure - Finance Charges,10966207255,Metro
2016,City of Johannesburg,Gauteng,Interest Received - Internal Loans,Revenue - Financial,4075473000,Metro
2016,City of Johannesburg,Gauteng,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,20626562578,Metro
2016,City of Johannesburg,Gauteng,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,20542350237,Metro
2016,City of Johannesburg,Gauteng,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2016,City of Johannesburg,Gauteng,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2016,City of Johannesburg,Gauteng,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2016,City of Johannesburg,Gauteng,Less Employee Costs Capitalised,Expenditure - Employee Costs,0,Metro
2016,City of Johannesburg,Gauteng,Less Revenue Foregone,Revenue - Other,0,Metro
2016,City of Johannesburg,Gauteng,Licenses and Permits,Revenue - Other,5552038,Metro
2016,City of Johannesburg,Gauteng,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,274618573,Metro
2016,City of Johannesburg,Gauteng,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2016,City of Johannesburg,Gauteng,OPERATING REVENUE,Summary - Revenue,0,Metro
2016,City of Johannesburg,Gauteng,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,18465008537,Metro
2016,City of Johannesburg,Gauteng,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,21010389293,Metro
2016,City of Johannesburg,Gauteng,Other,Expenditure - Operating,0,Metro
2016,City of Johannesburg,Gauteng,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2016,City of Johannesburg,Gauteng,Other Expenditure,Expenditure - Operating,38806930509,Metro
2016,City of Johannesburg,Gauteng,Other Materials,Expenditure - Operating,1487155000,Metro
2016,City of Johannesburg,Gauteng,Other Revenue,Revenue - Other,13625913489,Metro
2016,City of Johannesburg,Gauteng,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2016,City of Johannesburg,Gauteng,Property Rates,Revenue - Property Rates,47358780313,Metro
2016,City of Johannesburg,Gauteng,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,541470625,Metro
2016,City of Johannesburg,Gauteng,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2016,City of Johannesburg,Gauteng,Remuneration Of Councillors,Expenditure - Employee Costs,873094515,Metro
2016,City of Johannesburg,Gauteng,Rent Of Facilities And Equipment,Revenue - Other,1756608207,Metro
2016,City of Johannesburg,Gauteng,Revaluation Reserve,Reserve - Asset,0,Metro
2016,City of Johannesburg,Gauteng,Self-Insurance Reserve,Reserve - Fund,8138059000,Metro
2016,City of Johannesburg,Gauteng,Service Charges,Revenue - Service Charges,150868901489,Metro
2016,City of Johannesburg,Gauteng,SURPLUS,Summary - Surplus/Deficit,0,Metro
2016,City of Johannesburg,Gauteng,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,18465008537,Metro
2016,City of Johannesburg,Gauteng,Taxation,Expenditure - Operating,2545380756,Metro
2016,City of Johannesburg,Gauteng,Total Direct Operating Expenditure,Summary - Expenditure,259877981912,Metro
2016,City of Johannesburg,Gauteng,Total Direct Operating Revenue,Summary - Revenue,281804633647,Metro
2016,City of Johannesburg,Gauteng,Total Indirect Operating Expenditure,Summary - Expenditure,25534085679,Metro
